name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Dabangg,hi,"['Action', 'Comedy']",10-09-2010,126,UA,410000000,2192700000,Blockbuster,"['Salman Khan', 'Sonakshi Sinha', 'Arbaaz Khan', 'Sonu Sood', 'Vinod Khanna', 'Dimple Kapadia', 'Mahesh Manjrekar', 'Mahie Gill', 'Om Puri', 'Tinnu Anand', 'Malaika Arora Khan', 'Anupam Kher', 'Amitosh Nagpal']","['Lalit Pandit', 'Sajid Khan', 'Wajid Khan', 'Sandeep Shirodkar', 'Sukhwinder Singh', 'Sonu Nigam', 'Rahat Fateh Ali Khan', 'Leslie Fernandes', 'Shreya Ghoshal', 'Boloy Kumar Doloi', 'Jeetu Singh', 'Master Saleem', 'Aishwarya Nigam', 'Mamta Sharma', 'Hengul Medhi']","['Abhinav Kashyap', 'Radhika Rao', 'Matt Zemlin', 'Ali Shah', 'Surabhi Singh']","['Abhinav Kashyap', 'Jalees Sherwani', 'Dilip Shukla', 'Vinay Sapru', 'Faaiz Anwar']","['Dhilin Mehta', 'Manoj Chaturvedi', 'Sunil Bohra', 'Sachin Kesarkar', 'Hemraj Awasthi', 'Shantanu Chaturvedi']",/Subtitle/Dabangg/Dabangg.srt,
Ek Tha Tiger,hi,"['Action', 'Romance', 'Thriller']",15-08-2012,132,UA,920000000,3083150000,Blockbuster,"['Salman Khan', 'Katrina Kaif', 'Ranvir Shorey', 'Roshan Seth', 'Girish Karnad', 'Gavie Chahal', 'Rajendra Sethi']","['Julius Packiam', 'Debasish Mishra', 'Dwarak Warrier', 'Sajid Khan', 'Wajid Khan', 'Sukhwinder Singh', 'Mohit Chauhan', 'Sarit Chatterjee', 'Anuj Mathur', 'Ganesh Gangadharan', 'Sohail Sen', 'Shreya Ghoshal', 'Kay Kay', 'Palak Muchhal', 'Tanmay Das']","['Kabir Khan', 'Abhishek Anil Tiwari', 'Karishma Kohli', 'Lakshya Raj Anand', 'Vaibhav Sareen']","['Anvita Dutt Guptan', 'Kausar Munir', 'Neelesh Misra']","['Aditya Chopra', 'Brendan McCarthy', 'John McDonnell', 'Aashish Singh', 'Yogendra Mogre', 'Kulthep Narula', 'Luis Fernández Lago', 'Mary McCarthy', 'Tony Nicholson', 'Alihan Karagul', 'Jamie Deasy', 'Kerem Altin', 'Parag Chadha']",/Subtitle/Ek Tha Tiger/Ek Tha Tiger.srt,
Tanhaji - The Unsung Warrior,hi,"['Action', 'Biography', 'Drama', 'History']",10-01-2020,135,UA,1720000000,3545200000,Blockbuster,"['Ajay Devgn', 'Saif Ali Khan', 'Kajol', 'Sharad Kelkar', 'Reyhna Malhotra', 'Luke Kenny', 'Padmavati Rao', 'Shashank Shende', 'Devdatta Nage', 'Neha Sharma', 'Ajinkya Deo', 'Hardik Sangani']","['Sukhwinder Singh', 'Atul Gogavale', 'Justin Jose', 'Lochan Kanvinde', 'Parampara Thakur', 'Sachet Tandon', 'Shreya Ghoshal', 'Ajay Gogavale', 'Harshdeep Kaur', 'Mehul Vyas']","['Om Raut', 'Alankar Arvind', 'Ayush Krishna', 'Shraddha Ghanekar', 'Tejas Arya', 'Daanish Gandhi', 'Prathamesh Kadam', 'Pratiksha Ramotra', 'Tushar Shelar', 'Yash Biyani']","['Swanand Kirkire', 'Prakash R. Kapadia']","['Bhushan Kumar', 'Krishan Kumar', 'Gulshan Kumar', 'Vikrant Sharma', 'Vicky Sidana', 'Ajay Jadhao', 'Sanjay Paraswani', 'Vilas Salve', 'Ramesh Bokade', 'Manish Chajlane', 'Tanaji Rangarao Kale']",/Subtitle/Tanhaji - The Unsung Warrior/Tanhaji - The Unsung Warrior.srt,
Kick,hi,"['Action', 'Comedy', 'Crime', 'Thriller']",25-07-2014,146,UA,1400000000,3518000000,Blockbuster,"['Salman Khan', 'Jacqueline Fernandez', 'Randeep Hooda', 'Nawazuddin Siddiqui', 'Mithun Chakraborty', 'Archana Puran Singh', 'Vipin Sharma', 'Saurabh Shukla', 'Rajit Kapoor', 'Sanjay Mishra', 'Sumona Chakravarti', 'Kavin Dave', 'Nargis Fakhri', 'Shivansh Kotia']","['Julius Packiam', 'Himesh Reshammiya', 'Yo Yo Honey Singh', 'Resul Pookutty', 'Amrit Pritam Dutta', 'Anjjan Bhattacharya', 'Harmeet Singh', 'Mika Singh', 'Palak Muchhal', 'Neeti Mohan', 'Manmeet Singh', 'Dev Negi', 'Jasmine Sandlas']","['Sajid Nadiadwala', 'Surender Reddy', 'M.R. Shahjahan', 'Pushkar Ojha', 'Vishal Sanjeeva', 'Jagrut Jain', 'Zahra Bootwalla']","['Rajat Arora', 'Kumaar', 'Chetan Bhagat', 'Vakkantham Vamsi', 'Keith Gomes']","['Sajid Nadiadwala', 'Robert Feluch', 'Bharat Jha', 'Bharat Bohra', 'Rohit Jayaswal', 'Swapna David', 'Alvira Agnihotri', 'Aarti Shrivastava', 'Krzysztof Solek', 'Maciej Zemojcin', 'Nijoo Mawani', 'Karolina Kosiba']",/Subtitle/Kick/Kick.srt,
Ghajini,hi,"['Action', 'Drama', 'Mystery', 'Thriller']",25-12-2008,186,UA,520000000,1945820000,Blockbuster,"['Aamir Khan', 'Asin Thottumkal', 'Jiah Khan', 'Pradeep Ram Singh Rawat', 'Riyaz Khan', 'Khalid Siddiqui', 'Tinnu Anand', 'Sunil Grover', 'Sai Tamhankar', 'Rajendran', 'Supreet']",['A. R. Rahman'],"['Christopher Nolan', 'A.R. Murugadoss']",[],"['Tagore Madhu', 'Harish Amin', 'Madhu Mantena Varma', 'Deepak Gawade', 'Gwen Swart', 'Paul Van Der Ploeg']",/Subtitle/Ghajini/Ghajini.srt,
Simmba,hi,"['Action', 'Comedy', 'Crime', 'Drama']",28-12-2018,158,UA,1390000000,3916825000,Blockbuster,"['Ranveer Singh', 'Sara Ali Khan', 'Sonu Sood', 'Ashutosh Rana', 'Siddhartha Jadhav', 'Ashwini Kalsekar', 'Vijay Patkar', 'Neha Mahajan', 'Arun Nalawade', 'Uday Tikekar', 'Anil Mange', 'Ulka Gupta', 'Tusshar Kapoor', 'Kunal Khemu', 'Shreyas Talpade', 'Ajay Devgn', 'Akshay Kumar', 'Arshad Warsi', 'Ronjini Chakraborty', 'Kishore Nandlaskar', 'Vaibhavi Solanki', 'Naushaad Abbas']","['S. Thaman', 'Amar Mohile', 'Kumar Sanu', 'Sagar Desai', 'Nusrat Fateh Ali Khan', 'Arjuna Harjai', 'Anuj Mathur', 'Tanishk Bagchi', 'Rakesh Ranjan', 'Mika Singh', 'Neha Kakkar', 'Aditya Singh']","['Rohit Shetty', 'Puri Jagannath', 'Sanchit Bedre', 'Shetty Riyan']","['Yunus Sajawal', 'Farhad Samji', 'Sajid Samji', 'Vakkantham Vamsi', 'Rashmi Virag']","['Karan Johar', 'Hiroo Johar', 'Inderjit Chadha', 'Apoorva Mehta', 'Himanshu Nanda', 'Sadashiv Athule', 'George Cameron', 'Shantanu Shrikant Bhake']",/Subtitle/Simmba/Simmba.srt,
Bodyguard,hi,"['Action', 'Comedy', 'Drama', 'Romance']",31-08-2011,130,UA,700000000,2343900000,Blockbuster,"['Salman Khan', 'Kareena Kapoor Khan', 'Mahesh Manjrekar', 'Raj Babbar', 'Asrani', 'Vidya Sinha', 'Hazel Keech', 'Chetan Hansraj', 'Katrina Kaif', 'Mohammad Faizan', 'Rajat Rawail', 'Aditya Pancholi', 'Sharat Saxena']","['Pritam Chakraborty', 'Himesh Reshammiya', 'Sandeep Shirodkar', 'Aamir Shaikh', 'Shaan', 'Clinton Cerejo', 'Rahat Fateh Ali Khan', 'Shreya Ghoshal', 'Mika Singh', 'Amrita Kak', 'Ash King', 'Alamgir Khan']","['Siddique', 'Ranjeet S. Marwa']","['Shabbir Ahmed', 'Kiran Kotrial', 'J.P. Chowksey', 'Neelesh Misra']",['Vicky Sidana'],/Subtitle/Bodyguard/Bodyguard.srt,
Krrish 3,hi,"['Action', 'Adventure', 'Sci-Fi']",01-11-2013,152,U,950000000,2915240000,Blockbuster,"['Hrithik Roshan', 'Vivek Oberoi', 'Priyanka Chopra', 'Kangana Ranaut', 'Arif Zakaria', 'Asif Basra', 'Rajpal Yadav', 'Rakhee Tandon', 'Sameer Ali Khan', 'Gowhar Khan', 'Nazia Shaikh', 'Shaurya Chauhan', 'Danniel Kaleb', 'Amitabh Bachchan', 'Sachin Khedekar', 'Naseeruddin Shah', 'Mohnish Behl', 'Raju Kher']","['Salim Merchant', 'Rajesh Roshan', 'Sulaiman Merchant', 'Baylon Fonseca', 'Sonu Nigam', 'Monali Thakur', 'Neeraj Shridhar', 'Shreya Ghoshal', 'Alisha Chinai', 'Zubeen Garg', 'Mamta Sharma']","['Tony Ching Siu-Tung', 'Raksha Mistry', 'Rakesh Roshan', 'Jaideep Sen', 'Eshaan Roshan', 'Sagar Vashodia', 'Sahiba Shaikh', 'Saloni Choujar']","['Robin Bhatt', 'Sanjay Masoom', 'Honey Irani', 'Irfan Kamal', 'Akarsh Khurana', 'Sameer Anjaan']","['Rakesh Roshan', 'Shammi Saini']",/Subtitle/Krrish 3/Krrish 3.srt,
Uri - The Surgical Strike,hi,"['Action', 'Drama', 'War']",11-01-2019,138,UA,440000000,3383960000,Blockbuster,"['Vicky Kaushal', 'Paresh Rawal', 'Yami Gautam', 'Kirti Kulhari', 'Mohit Raina', 'Rajit Kapoor', 'Ivan Rodrigues', 'Manasi Parekh', 'Swaroop Sampat', 'Shishir Sharma', 'Satyajit Sharma', 'Raj Babbar', 'Manish Chaudhary', 'Abrar Zahoor', 'Rakesh Bedi', 'Ujjwal Chopra', 'Riva Arora', 'Dhairya Karwa']","['Bishwadeep Dipak Chatterjee', 'Justin Jose', 'Shashwat Sachdev', 'Karnail Singh', 'Gyana Mishra', 'Nihar Ranjan Samal']","['Eshaan Phadnis', 'Siddharth Vasani', 'Paarth Harish Joshi', 'Aditya Dhar', 'Hardik Sadhwani', 'Suhaib Rao', 'Sonal Bhardwaj', 'Sagar Ambre', 'Manuja Tyagi']","['Shubh Shivdasani', 'Sonia Kanwar', 'Salona Bains Joshi']","['Ronnie Screwvala', 'Sasa Radulovic', 'Alek Conić', 'Vicky Sidana', 'Pashan Jal', 'Ajay Jadhao', 'Sushant Prashant Tungare', 'Rugved Mondkar', 'Sandeep Mahadik', 'Vinayak Deshmukh', 'Djurdjica Vitorovic', 'Vagal Sagar', 'Zoja Tomasevic', 'Nevena Tomic']",/Subtitle/Uri - The Surgical Strike/Uri - The Surgical Strike.srt,
Dhoom 2,hi,"['Action', 'Crime', 'Thriller']",24-11-2006,152,UA,420000000,1513890000,Blockbuster,"['Hrithik Roshan', 'Abhishek Bachchan', 'Aishwarya Rai Bachchan', 'Uday Chopra', 'Bipasha Basu', 'Rimi Sen']","['Salim Merchant', 'Vishal Dadlani', 'Pritam Chakraborty', 'Sulaiman Merchant', 'Dwarak Warrier', 'Sonu Nigam', 'Sunidhi Chauhan', 'Ajay Kumar P. B.', 'Vijay Kumar', 'Jolly Mukherjee', 'Madhu Apsara', 'Abhijit Deo', 'Ganesh Gangadharan', 'Mahalakshmi Iyer', 'Alisha Chinai', 'Kay Kay', ""Suzanne D'Mello"", 'Ashish Manchanda', 'Dominique Cerejo']","['Yash Chopra', 'Sanjay Gadhvi', 'Samar Shaikh', 'Gibson George', 'Sanyukta Ray']","['Vijay Krishna Acharya', 'Sameer Anjaan']","['Aditya Chopra', 'Aashish Singh', 'Yogendra Mogre', 'Shailini Vijay Naik']",/Subtitle/Dhoom 2/Dhoom 2.srt,
Mohra,hi,"['Action', 'Drama', 'Thriller']",01-07-1994,177,UA,37500000,226450000,Blockbuster,"['Akshay Kumar', 'Sunil Shetty', 'Raveena Tandon', 'Naseeruddin Shah', 'Raza Murad', 'Gulshan Grover', 'Paresh Rawal', 'Kulbhushan Kharbanda', 'Sadashiv Amrapurkar', 'Priya Tendulkar', 'Poonam Jhawer', 'Avtar Gill', 'Vishwajeet Pradhan', 'Razak Khan', 'Harish Patel', 'Tej Sapru', 'Gavin Packard']","['Viju Shah', 'Nusrat Fateh Ali Khan']",['Rajiv Rai'],['Shabbir Boxwala'],[],/Subtitle/Mohra/Mohra.srt,
Raja,hi,"['Action', 'Drama', 'Romance']",22-06-1995,168,UA,42500000,346825000,Blockbuster,"['Madhuri Dixit', 'Sanjay Kapoor', 'Mukesh Khanna', 'Dalip Tahil', 'Rita Bhaduri']",['Nadeem Akhtar Saifi'],['Indra Kumar'],"['Tanveer Khan', 'Rajeev Kaul', 'Praful Parekh', 'Naushir Khatau']",['Ashok Thakeria'],/Subtitle/Raja/Raja.srt,
Dabangg 2,hi,"['Action', 'Comedy']",21-12-2012,120,UA,840000000,2492350000,Blockbuster,"['Salman Khan', 'Sonakshi Sinha', 'Arbaaz Khan', 'Vinod Khanna', 'Prakash Raj', 'Deepak Dobriyal', 'Nikitin Dheer', 'Mahie Gill', 'Tinnu Anand', 'Sandeepa Dhar', 'Sadat Pervez', 'Rashami Desai', 'Malaika Arora Khan', 'Kareena Kapoor Khan', 'Nandish Singh', 'Manoj Joshi', 'Nitesh Pandey']","['Dwarak Warrier', 'Sajid Khan', 'Wajid Khan', 'Sukhwinder Singh', 'Sonu Nigam', 'Rahat Fateh Ali Khan', 'Leslie Fernandes', 'Shreya Ghoshal', 'Jeetu Singh', 'Mamta Sharma', 'Tulsi Kumar', 'Shadab Faridi']","['Arbaaz Khan', 'Alok Upadhyay', 'Katyayan Shivpuri', 'Vdyut Xaviier', 'Anil Skariah']","['Jalees Sherwani', 'Dilip Shukla', 'Sameer Anjaan']","['Manoj Chaturvedi', 'Prashant Sharma', 'Arvind Rajpurohit', 'Kapil Madnani', 'Sachin Kesarkar', 'Hemraj Awasthi', 'Vishal Singh', 'Sagar Bhanushali', 'Shreyas Kheddekar']",/Subtitle/Dabangg 2/Dabangg 2.srt,
Yeh Jawaani Hai Deewani,hi,"['Drama', 'Musical', 'Romance']",31-05-2013,160,UA,750000000,2956130000,Blockbuster,"['Ranbir Kapoor', 'Deepika Padukone', 'Kalki Koechlin', 'Aditya Roy Kapur', 'Kunaal Roy Kapur', 'Evelyn Sharma', 'Madhuri Dixit', 'Farooq Shaikh', 'Tanvi Azmi', 'Rana Daggubati', 'Poorna Jagannathan', 'Anisa Butt', 'Naveen Kaushik']","['Vishal Dadlani', 'Pritam Chakraborty', 'Sunidhi Chauhan', 'Gautier Isern', 'Mohit Chauhan', 'Nakul Kamte', 'Arijit Singh', 'Shilpa Rao', 'Pranav Shukla', 'Shalmali Kholgade', 'Nakash Aziz', 'Benny Dayal', 'Shefali Alvares', 'Harshdeep Kaur', 'Sreerama Chandra', 'Sampat Alwar']","['Ayan Mukherjee', 'Santosh Singh', 'Siddhartha Luther', 'Anubhav Chopra', 'Freya Parekh', 'Avinay Widge', 'Shivam Hingorani', 'Dave Sohrab Makker', 'Ronick A Lavingia', 'Sreeti Mukerji', 'Taranveer Singh']","['Ayan Mukherjee', 'Amitabh Bhattacharya', 'Hussain Dalal']","['Karan Johar', 'Hiroo Johar', 'Apoorva Mehta', 'Rekha Bhardwaj', 'Suraj Sadanah', 'Marijke deSouza', 'Nandini Shrikent', 'Prashant Kunder', 'Sumayya Shaikh', 'Meetali Meshram', 'Malika Singh']",/Subtitle/Yeh Jawaani Hai Deewani/Yeh Jawaani Hai Deewani.srt,
Rowdy Rathore,hi,"['Action', 'Comedy']",01-06-2012,140,UA,770000000,1984775000,Blockbuster,"['Akshay Kumar', 'Sonakshi Sinha', 'Nassar', 'Darshan Jariwala', 'Supreet', 'Gurdeep Kohli', 'Yashpal Sharma', 'Jayant Gadekar', 'Paresh Ganatra', 'Anant Jog', 'Ashok Samarth', 'Mushtaq Khan', 'Shruti Bapna', 'Shakti Mohan', 'Maryam Zakaria', 'Mumaith Khan', 'Kareena Kapoor Khan', 'Shakti Kapoor', 'Vijay', 'Prabhu Deva']","['Sajid Khan', 'Wajid Khan', 'Sandeep Shirodkar', 'Kumar Sanu', 'Parikshit Lalwani', 'Kunal Mehta', 'Sreejesh Nair']",['Prabhu Deva'],"['Sanjay Leela Bhansali', 'Vijayendra Prasad', 'Shiraz Ahmed', 'A. C. Mugil']","['Ronnie Screwvala', 'Siddharth Roy Kapur']",/Subtitle/Rowdy Rathore/Rowdy Rathore.srt,
Golmaal Again,hi,"['Action', 'Comedy', 'Fantasy', 'Horror']",20-10-2017,140,UA,1420000000,3110450000,Blockbuster,"['Ajay Devgn', 'Parineeti Chopra', 'Tabu', 'Arshad Warsi', 'Kunal Khemu', 'Tusshar Kapoor', 'Neil Nitin Mukesh', 'Prakash Raj', 'Sanjay Mishra', 'Shreyas Talpade', 'Johnny Lever', 'Mukesh Tiwari', 'Vrajesh Hirjee', 'Nana Patekar', 'Sachin Khedekar', 'Vijay Patkar', 'Uday Tikekar', 'Ashwini Kalsekar', 'Sridevi', 'Rohit KaduDeshmukh']","['Anu Malik', 'S. Thaman', 'Amar Mohile', 'Anup Dev', 'Amaal Mallik', 'Rakesh Ranjan']","['Rohit Shetty', 'Rajiv Verma', 'Sanchit Bedre']","['Neeraj Vora', 'Yunus Sajawal', 'Farhad Samji', 'Sajid Samji']",['Sangeeta Ahir'],/Subtitle/Golmaal Again/Golmaal Again.srt,
Darr,hi,"['Action', 'Drama', 'Romance', 'Thriller']",23-12-1993,178,UA,32500000,213050000,Blockbuster,"['Sunny Deol', 'Juhi Chawla', 'Shah Rukh Khan', 'Anupam Kher', 'Tanvi Azmi', 'Dalip Tahil', 'Annu Kapoor', 'Vikas Anand']","['Hariprasad Chaurasia', 'Shiv Kumar Sharma', 'Hitendra Ghosh', 'Anuj Mathur', 'Sudesh Bhosle', 'Daman Sood', 'Suresh Solanki', 'Umar Khan']","['Yash Chopra', 'Manmohan Singh', 'Ahmed Siddiqui', 'Virat Raj Gupta']","['Javed Siddiqui', 'Honey Irani']","['Ratan Bhatia', 'Mahen Vakil', 'Rajesh Bhatia']",/Subtitle/Darr/Darr.srt,
Agni Sakshi,hi,"['Drama', 'Musical', 'Romance', 'Thriller']",14-03-1996,142,A,47500000,313490000,Blockbuster,"['Nana Patekar', 'Jackie Shroff', 'Manisha Koirala', 'Divya Dutta', 'Alok Nath', 'Avtar Gill', 'Ravi Behl']",['Ilaiyaraaja'],['Partho Ghosh'],[],[],/Subtitle/Agni Sakshi/Agni Sakshi.srt,
Krrish,hi,"['Action', 'Adventure', 'Sci-Fi']",23-06-2006,185,U,400000000,1265587500,Blockbuster,"['Hrithik Roshan', 'Naseeruddin Shah', 'Priyanka Chopra', 'Rekha', 'Sharat Saxena', 'Puneet Issar', 'Archana Puran Singh', 'Hemant Pandey', 'Manini Mishra', 'Xia Bin', 'Preity Zinta', 'Akash Khurana', 'Kiran Juneja']","['Salim Merchant', 'Rajesh Roshan', 'Sulaiman Merchant', 'Baylon Fonseca', 'Sonu Nigam', 'Vikram Biswas', 'Udit Narayan', 'Jitendra Chaudhary', 'Paul Pirola', 'Robert Mackenzie', 'Vijay Kumar', 'Anup Dev', 'Subir Kumar Das', 'Nakul Kamte', 'Alka Yagnik', 'Rafaqat Ali Khan', 'Shreya Ghoshal', 'John Stewart', 'Ashish Manchanda', 'Kunal Ganjawala', 'Satya Hinduja', 'Arvind Raihore']","['Tony Ching Siu-Tung', 'Raksha Mistry', 'Rakesh Roshan', 'Jaideep Sen', 'Shabri Sharma', 'Anshul Pandey']","['Robin Bhatt', 'Sanjay Masoom', 'Honey Irani', 'Sachin Bhowmick', 'Akarsh Khurana', 'Purva Naresh', 'Ibrahim Ashq', 'Nasir Faraaz', 'Vijay Akela']","['Rakesh Roshan', 'Anupam Sharma']",/Subtitle/Krrish/Krrish.srt,
Ready,hi,"['Action', 'Comedy']",03-06-2011,145,UA,610000000,1833987500,Blockbuster,"['Salman Khan', 'Asin Thottumkal', 'Paresh Rawal', 'Sharat Saxena', 'Sudesh Lehri', 'Manoj Joshi', 'Mahesh Manjrekar', 'Anuradha Patel', 'Prachee Pathak', 'Manoj Pahwa', 'Puneet Issar', 'Akhilendra Mishra', 'Gargi Patel', 'Nikitin Dheer', 'Arya Babbar', 'Eva Grover', 'Arun Bali', 'Hemant Pandey', 'Mithilesh Chaturvedi', 'Zareen Khan', 'Kangana Ranaut', 'Arbaaz Khan', 'Ajay Devgn', 'Sanjay Dutt', 'Chunky Pandey', 'Kubbra Sait']","['Pritam Chakraborty', 'Sandeep Shirodkar', 'Farhad Bhiwandiwala', 'Ashish Pandit', 'Neeraj Shridhar', 'Rahat Fateh Ali Khan', 'Mika Singh', 'Amrita Kak', 'Tulsi Kumar']",['Anees Bazmee'],"['Anees Bazmee', 'Rajeev Kaul', 'Kona Venkat', 'Nisar Akhtar', 'Kumaar', 'Gopi Mohan', 'Ikram Akhtar', 'Amitabh Bhattacharya', 'Neelesh Misra', 'Rajan Aggarwal']","['Bhushan Kumar', 'Krishan Kumar', 'Shahid Hasan', 'Nitin Manmohan']",/Subtitle/Ready/Ready.srt,
Rangeela,hi,"['Comedy', 'Drama', 'Musical', 'Romance']",08-09-1995,142,U,45000000,334412500,Blockbuster,"['Aamir Khan', 'Urmila Matondkar', 'Jackie Shroff', 'Gulshan Grover', 'Avtar Gill', 'Reema Lagoo', 'Rajesh Joshi', 'Achyut Potdar', 'Ram Mohan', 'Shammi', 'Shefali Shah', 'Suman', 'Rajeev Mehta', 'Himanshu']","['A. R. Rahman', 'Asha Bhosle', 'Aditya Narayan', 'Mano', 'S. P. Balasubramaniam', 'Udit Narayan', 'Kavita Krishnamurthy', 'H Sridhar', 'K. S. Chithra', 'Sujatha Mohan', 'S. Janaki', 'Suresh Wadkar', 'Hariharan', 'P. Unnikrishnan', 'Annupamaa', 'Swarnalatha']","['Ram Gopal Varma', 'Eeshwar Nivas']","['Neeraj Vora', 'Sanjay Chhel', 'Vairamuthu', 'Mehboob Kotwal', 'Sirivennela Seetharama Sastry']","['Jhamu Sughand', 'P Som Shekar', 'V. Y. Praveen Kumar']",/Subtitle/Rangeela/Rangeela.srt,
Om Shanti Om,hi,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Musical', 'Romance', 'Thriller']",07-11-2007,162,UA,400000000,1498725000,Blockbuster,"['Shah Rukh Khan', 'Deepika Padukone', 'Arjun Rampal', 'Shreyas Talpade', 'Kirron Kher', 'Nitesh Pandey', 'Abhishek Bachchan', 'Rishi Kapoor', 'Shawar Ali', 'Yuvika Chaudhary', 'Satish Shah', 'Masood Akhtar', 'Amitabh Bachchan', 'Juhi Chawla', 'Dharmendra', 'Priyanka Chopra', 'Rekha', 'Salman Khan', 'Sanjay Dutt', 'Mithun Chakraborty', 'Kajol', 'Jeetendra', 'Karisma Kapoor', 'Malaika Arora Khan', 'Akshay Kumar', 'Saif Ali Khan', 'Rani Mukerji', 'Hrithik Roshan', 'Preity Zinta', 'Sunil Dutt', 'Javed Sheikh', 'Uday Chopra', 'Bipasha Basu', 'Chunky Pandey', 'Feroz Khan', 'Koena Mitra', 'Shabana Azmi', 'Sanjay Kapoor', 'Ameesha Patel', 'Dia Mirza', 'Zayed Khan', 'Vidya Balan', 'Tusshar Kapoor', 'Shilpa Shetty', 'Urmila Matondkar', 'Arbaaz Khan', 'Dino Morea', 'Amrita Arora', 'Aftab Shivdasani', 'Tabu', 'Govinda', 'Bobby Deol', 'Lara Dutta', 'Ritesh Deshmukh', 'Sunil Shetty', 'Kareena Kapoor Khan']","['Sandeep Chowta', 'Vishal Dadlani', 'Shekhar Ravjiani', 'Baylon Fonseca', 'Sukhwinder Singh', 'Sonu Nigam', 'Vikram Biswas', 'Udit Narayan', 'Shaan', 'Kuldip Sood', 'Sunidhi Chauhan', 'Richa Sharma', 'Vijay Kumar', 'Sanjay Chaturvedi', 'Nakul Kamte', 'Rahat Fateh Ali Khan', 'Shreya Ghoshal', 'Kay Kay', 'Abhijeet Bhattacharya', 'Ashish Manchanda', 'Caralisa Monteiro']","['Farah Khan', 'Joyeeta Chatterjee', 'Parag Kalita']","['Pooja Desai', 'Kanika Dhillon', 'Vaibhav Misra']","['Sanjiv Chawla', 'Karan Johar', 'Gauri Khan', 'Anil Sable', 'Sameer Khan', 'Abhijeet Ubale', 'Rajesh Keshav Vanmali', 'Nikit Doshi']",/Subtitle/Om Shanti Om/Om Shanti Om.srt,
Golmaal 3,hi,"['Action', 'Comedy']",05-11-2010,155,U,500000000,1695635000,Blockbuster,"['Ajay Devgn', 'Arshad Warsi', 'Kareena Kapoor Khan', 'Kunal Khemu', 'Shreyas Talpade', 'Tusshar Kapoor', 'Mithun Chakraborty', 'Ratna Pathak', 'Johnny Lever', 'Sanjay Mishra', 'Vrajesh Hirjee', 'Ashwini Kalsekar', 'Murali Sharma', 'Mukesh Tiwari', 'Vijay Patkar', 'Viju Khote', 'Prem Chopra', 'Harry Josh']","['Pritam Chakraborty', 'Sudesh Bhosle']",['Rohit Shetty'],"['Robin Bhatt', 'Yunus Sajawal', 'Farhad Samji', 'Sajid Samji']",['Dhilin Mehta'],/Subtitle/Golmaal 3/Golmaal 3.srt,
Rab Ne Bana Di Jodi,hi,"['Comedy', 'Drama', 'Musical', 'Romance']",11-12-2008,167,U,390000000,1574175000,Blockbuster,"['Shah Rukh Khan', 'Vinay Pathak', 'Anushka Sharma', 'M. K. Raina', 'Manmeet Singh', 'Isha Koppikar', 'Richa Pallod', 'Kajol', 'Rani Mukerji', 'Preity Zinta', 'Lara Dutta', 'Bipasha Basu', 'Aneesha Dalal', 'Bobby Bedii', 'Vivan Bhatena', 'Puneet Cheema', ""Alene D'Souza"", 'Areesz Gandhi', 'Rajesh Jais', 'Vineet Kapoor', 'Armit Singh Kharbanda']","['Salim Merchant', 'Sulaiman Merchant', 'Anuj Mathur', 'Ganesh Gangadharan']","['Yash Chopra', 'Aditya Chopra', 'Maneesh Sharma', 'Mansi A Mhatre']",[],"['Aditya Chopra', 'Sanjay Shivalkar', 'Aashish Singh', 'Ignatius Rapose']",/Subtitle/Rab Ne Bana Di Jodi/Rab Ne Bana Di Jodi.srt,
Krantiveer,hi,"['Action', 'Crime', 'Drama']",22-07-1994,159,UA,22500000,158517500,Blockbuster,"['Nana Patekar', 'Dimple Kapadia', 'Atul Agnihotri', 'Mamta Kulkarni', 'Farida Jalal', 'Paresh Rawal', 'Tinnu Anand', 'Danny Denzongpa', 'Bindu', 'Ishrat Ali', 'Shafi Inamdar', 'Mushtaq Khan', 'Mahesh Anand', 'Sujit Kumar', 'Ram Mohan', 'Vikas Anand', 'Ghanshyam Nayak', 'Viju Khote', 'Babbanlal Yadav', 'Asha Sharma', 'Raj Dutt', 'Janardhan Parab', 'Maheshwari', 'K.K. Raj', 'Zubair Khan', 'Arun Mathur']","['Anand-Milind', 'Sudesh Bhosle']",['Mehul Kumar'],['K.K. Singh'],['Suresh Savlani'],/Subtitle/Krantiveer/Krantiveer.srt,
Baaghi 2,hi,"['Action', 'Thriller']",30-03-2018,137,UA,590000000,2510500000,Blockbuster,"['Tiger Shroff', 'Disha Patani', 'Manoj Bajpayee', 'Randeep Hooda', 'Darshan Kumaar', 'Prateik Babbar', 'Deepak Dobriyal', 'Aryan Prajapati', 'Jacqueline Fernandez']","['Julius Packiam', 'Mithoon Sharma', 'Sandeep Shirodkar', 'Atif Aslam', 'Justin Jose', 'Mohit Kachalia', 'Parikshit Lalwani', 'Kunal Mehta', 'Gourov Roshin', 'Pranaay Pradhaan']",['Ahmed Khan'],"['Hussain Dalal', 'Niraj Kumar Mishra', 'Abbas Hirapurwala']","['Sajid Nadiadwala', 'Mukesh Chhabra', 'Rakesh Madhotra', 'Dipti Jindal', 'Bharat Bohra', 'Vikram Raazdan']",/Subtitle/Baaghi 2/Baaghi 2.srt,
