name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Thupparivaalan,ta,"['Action','Thriller','Crime']",14-09-2017,159,UA,150000000,336000000,Hit,"['Vishal Krishna', 'Prasanna', 'Anu Emmanuel', 'Andrea Jeremiah', 'Vinay Rai', 'K. Bhagyaraj', 'Simran', 'John Vijay', 'Thalaivasal Vijay', 'Ajay Rathnam', 'Shaji Chen', 'Abhishek Shankar', 'Jayaprakash', 'Ravi Mariya', 'Vincent Asokan', 'Adukalam Naren', 'Nishesh', 'Shifai', 'Dheeraj Rathnam', 'Siddhanth Venkatesh', 'Ashvath', 'Ram Kumar']",['Arrol Corelli'],['Mysskin'],[],[],new_subtitles/Thupparivaalan/Thupparivaalan.srt,
Kavan,ta,"['Drama','Action','Thriller']",31-03-2017,160,U,100000000,300000000,Super Hit,"['Vijay Sethupathi', 'Madonna Sebastian', 'Vikranth', 'Pandiarajan', 'Jagan', 'Akashdeep Saigal', 'Bose Venkat', 'Krishnakumar Ramakumar', 'R. N. R. Manohar', 'Darshana Rajendran', 'Chandhini Tamilarasan', 'Priyadarshini Rajkumar', 'Nassar', 'Powerstar Srinivasan', 'Rethika Srinivas']","['HipHop Tamizha Adhi', 'Anthony Daasan', 'HipHop Tamizha Jeeva', 'Padmalatha', 'Georgina Mathew']",['K. V. Anand'],"['K. V. Anand', 'D Suresh', 'A.N. Balakrishnan', 'Kabilan Vairamuthu']","['Kalpathi S Aghoram', 'Kalpathi S Ganesh', 'Kalpathi S Suresh', 'S R Loganathan', 'D Saravana Kumar']",new_subtitles/Kavan/Kavan.srt,
Bogan,ta,"['Action','Thriller']",02-02-2017,160,U,200000000,260000000,Average,"['Jayam Ravi', 'Arvind Swamy', 'Hansika Motwani', 'Akshara Gowda', 'Nagendra Prasad', 'Nassar', 'Adukalam Naren', 'Ponvannan', 'Varun', 'Narain']","['D. Imman', 'Anirudh Ravichander', 'Jyoti Nooran']","['Lakshman', 'U.R. Jameel']","['K. Chandru', 'Lakshman', 'Thamarai']",['Dr. Ishari. K. Ganesh'],new_subtitles/Bogan/Bogan.srt,
Meesaya Murukku,ta,"['Biography','Comedy','Drama']",21-07-2017,131,U,30000000,162500000,Super Hit,"['Aathmika', 'Vivek', 'Vignesh', 'Vijayalakshmi', 'Ma Ka Pa Anand', 'Shah Ra', 'Guhan Prakash', 'Vishal Krishna']","['HipHop Tamizha Adhi', 'Tapas Nayak', 'HipHop Tamizha Jeeva']","['Sundar C', 'HipHop Tamizha Adhi']",[],[],new_subtitles/Meesaya Murukku/Meesaya Murukku.srt,
I,ta,"['Action','Drama','Sci-Fi']",14-01-2015,188,UA,1000000000,2400000000,Hit,"['Ryan Reynolds', 'Jeff Bridges', 'Mary-Louise Parker', 'Kevin Bacon', 'Stephanie Szostak', 'Robert Knepper', 'James Hong', 'Marisa Miller', ""Mike O'Malley"", 'Devin Ratray', 'Larry Joe Campbell', 'Michael Coons', 'Christina Everett', 'Michael Tow', 'Lonnie Farmer', 'Piper Mackenzie Harris', 'Ben Sloane', 'Duncan B. Putney', 'Bill Mootos', 'Kortney Adams', 'Michael Yebba', 'David J. Curtis', 'Cheryl McMahon', 'Georgia Lyman', 'Matt McColm', 'Catherine Kresge', 'John Burke', 'Joe Stapleton', 'Michael Steven Costello', 'Naheem Garcia', 'Lance Greene', 'Tobias Segal', 'Mike Judge', 'Toby Huss', 'Jon Olson', 'Chris Whitney', 'Emmalyn Anderson', 'Alexandra Creteau', 'J. Jewels', 'Jim Ford', 'John Franchi', 'Ronald Boone']","['Christophe Beck', 'George Doering', 'Jennifer Nash', 'Brent Brooks', 'Matt Fausak', 'Tim Davies', 'M.B. Gordy', 'Andrew Shulman']","['Robert Schwentke', 'Kelly Cronin', 'Tracy L. Moody', 'Kim Berner']","['Phil Hay', 'Matt Manfredi', 'Peter M. Lenkov', 'James Doh']","['Deborah Aquila', 'Michael Fottrell', 'Neal H. Moritz', 'Mike Richardson', 'David Dobkin', 'Ori Marmur', 'Keith Goldberg', 'Jonathon Komack Martin', 'Carolyn Pickman', 'Terri Douglas', 'Tricia Wood', 'Angela Peri', 'Lisa Zagoria', 'Kia Kiso', 'Louise DeCordoba', 'Matt Bouldry', 'Aaron Kahl', 'Tom Howes', 'Angie Howard', 'Cynthia Phillips', 'Marty Elfalan', 'Ashley Skomurski', 'Alexis Capozzi', 'Jerry Dwyer Jr.', 'Erica Mills', 'Robert Cable', 'Bethany Andriuzzo', 'Cabernet Murray', 'Kimberly Aguirre', 'Wayne T. Silva', 'Jennifer Webb', 'Hannah Roble', 'Britney Young', 'Sonia Y. Dawson', 'Mollie Vera Grace', 'Faleshia Lo', 'Christine Colburn', 'Jennifer Blair']",new_subtitles/I/I.srt,
Dhuruvangal Pathinaaru,ta,"['Action','Crime','Mystery']",29-12-2016,105,UA,25000000,100000000,Hit,"['Rahman', 'Delhi Ganesh', 'Anjana Jayaprakash', 'Yashika Anand', 'Prakash Vijayaraghavan', 'Ashwin Kumar']","['Jakes Bejoy', 'M. R. Rajakrishnan']",['Karthick Naren'],[],[],new_subtitles/Dhuruvangal Pathinaaru/Dhuruvangal Pathinaaru.srt,
Theri,ta,"['Action','Thriller','Drama']",14-04-2016,158,U,750000000,1600000000,Hit,"['Vijay', 'Samantha Akkineni', 'Amy Jackson', 'Prabhu Ganesan', 'Radhika Sarathkumar', 'Rajendran', 'N. Azhagamperumal', 'Kalyani Natarajan', 'Swaminathan', 'Kaali Venkat', 'Sunaina', 'Nainika', 'Soundara Raja', 'Bineesh Bastin', 'Aathma Patrick', 'Boxer Dheena', 'Sugunthan', 'Aayira', 'R. S. Chelladurai', 'Raveena Ravi']","['Deva', 'G. V. Prakash Kumar', 'Udhaya Kumar', 'Tapas Nayak', 'Vaikom Vijayalakshmi', 'Hariharan', 'Saindhavi Prakash', 'Bombay Jayashri', 'Neeti Mohan', 'Sonu Kakkar', 'Uthara Unnikrishnan']","['T. Rajendar', 'Atlee', 'T K Madhan Prasad']","['Atlee', 'Pa. Vijay', 'Na. Muthu Kumar', 'Ramana Girivasan', 'Rokesh', 'Kabilan']","['S. Thanu', 'D Paranthaman']",new_subtitles/Theri/Theri.srt,
Kabali,ta,"['Action','Crime','Drama']",22-07-2016,152,U,1000000000,3150000000,Hit,"['Rajinikanth', 'Winston Chao', 'Nassar', 'Radhika Apte', 'Kishore', 'Dinesh Ravi', 'Kalaiyarasan', 'Sai Dhanshika', 'John Vijay', 'Sangili Murugan', 'Rosyam Nor', 'Riythvika', 'Lingesh', 'Gajaraj', 'Hari Krishnan', 'Mime Gopi', 'Kabali Vishwanth', 'Charles Vinoth', 'Sampath Ram', 'Rama', 'Amarendran Ramanan', 'Udhayabanu Mageswaran', 'Poster Nandakumar', 'Norman Hakim', 'Ramesh Thilak', 'Soundarya Bala Nandakumar']","['Santhosh Narayanan', 'Gaana Bala', 'Vijay Yesudas', 'Anthony Ruban', 'Dhanush Nayanar', 'Shyam Sundar Sengupta', 'Karthik', 'Shweta Mohan', 'Pradeep Kumar', 'Dhee', 'Ananthu', 'Roshan Jamrock', 'Kalyani Nair']",['Pa. Ranjith'],"['Pa. Ranjith', 'Vetriselvan', 'Vivek', 'Uma Devi', 'Kabilan']","['S. Thanu', 'D Paranthaman']",new_subtitles/Kabali/Kabali.srt,
24,ta,"['Sci-Fi','Action','Thriller']",06-05-2016,164,U,700000000,1500000000,Hit,"['Suriya', 'Samantha Akkineni', 'Nithya Menen', 'Saranya Ponvannan', 'Mohan Raman', 'Girish Karnad', 'Ajay', 'Sathyan Sivakumar', 'Charle', 'Appukutty', 'Harshavardhan', 'Mithu Chakrabarty']","['A. R. Rahman', 'AS Laxmi Narayanan', 'Jonita Gandhi']","['Vikram Kumar', 'Advaith Ramkumar', 'Arpit Bharde', 'Julien Trousselier']",['Vikram Kumar'],"['Anuj Sharma', 'K. E. Gnanavelraja', 'Prashant Sharma', 'Rajsekar Pandian', 'Marcin Andruchow', 'Suraj Sadanah', 'Anna Zajaczkowska']",new_subtitles/24/24.srt,
Gethu,ta,"['Action','Thriller']",14-01-2016,118,U,200000000,70000000,Flop,"['Sathyaraj', 'Vikranth', 'Amy Jackson', 'Karunakaran', 'Avinash', 'Anuradha', 'Rajesh', 'Sachu', 'I. M. Vijayan', 'Uma Padmanabhan', 'Mime Gopi', 'Supergood Subramani', 'Pragathi']","['Harris Jayaraj', 'Tapas Nayak', 'M J Raju']",['Thirukumaran'],['Thirukumaran'],"['Udhayanidhi Stalin', 'M. Shenbaga Moorthy', 'R. Arjun Durai']",new_subtitles/Gethu/Gethu.srt,
Devi,ta,"['Comedy','Horror']",07-10-2016,152,U,110000000,300000000,Hit,[],[],['Navin Chapade'],[],[],new_subtitles/Devi/Devi.srt,
Saagasam,ta,['Action'],05-02-2016,134,UA,270000000,240000000,Flop,"['Prashanth Thyagarajan', 'Sonu Sood', 'Nassar', 'Tulasi', 'John Vijay', 'Thambi Ramaiah', 'Devadarshini', 'Kota Srinivasa Rao', 'Abi Saravanan', 'M. S. Bhaskar', 'Rao Ramesh', 'Brahmaji', 'Madhan Bob', 'Riyaz Khan', 'Sheetal Menon', 'Leema Babu', 'Ravi Prakash', 'Swaminathan', 'Nargis Fakhri', 'Amanda Rosario']","['Devi Sri Prasad', 'Anirudh Ravichander']",['Arun Raj Varma'],"['Trivikram Srinivas', 'Na. Muthu Kumar', 'Kabilan']",[],new_subtitles/Saagasam/Saagasam.srt,
Marudhu,ta,"['Action','Drama']",20-05-2016,146,UA,150000000,250000000,Hit,"['Vishal Krishna', 'Sri Divya', 'Radha Ravi', 'R. K. Suresh', 'Soori', 'Kulappulli Leela', 'G. Gnanasambandam', 'Arul Dass', 'Namo Narayanan', 'G. Marimuthu']","['D. Imman', 'Anirudh Ravichander', 'Niranjana Ramanan', 'Vandana Srinivasan', 'Saisharan']",['M. Muthaiah'],"['M. Muthaiah', 'Vairamuthu', 'Gowtham Raj', 'Yugabharathi']",['G.N. Anbu Chezhiyan'],new_subtitles/Marudhu/Marudhu.srt,
Velainu Vandhutta Vellaikaaran,ta,['Comedy'],03-06-2016,138,U,50000000,260000000,Super Hit,"['Vishnu Vishal', 'Nikki Galrani', 'Soori', 'Adukalam Naren', 'Ravi Mariya', 'Robo Shankar', 'Vaiyapuri', 'Swaminathan', 'Rajendran', 'Kumki Ashwin', 'Nikesh Ram', 'Reshma Pasupuleti', 'Saravana Subbiah', 'Krishnamoorthy', 'Bava Lakshmanan', 'Vittal', 'Sanjana Singh']",['C. Sathya'],['Ezhil'],"['Ezhil', 'Jothi Arunachalam']",['Rajan Natraj'],new_subtitles/Velainu Vandhutta Vellaikaaran/Velainu Vandhutta Vellaikaaran.srt,
Puli,ta,"['Fantasy','Action','Adventure']",01-10-2015,154,U,1180000000,950000000,Below Average,"['Vijay', 'Shruti Haasan', 'Sridevi', 'Sudeep', 'Hansika Motwani', 'Prabhu Ganesan', 'Vijayakumar', 'Sathyan Sivakumar', 'Thambi Ramaiah', 'Adukalam Naren', 'Nandita Swetha', 'Joe Malloori', 'Karunas', 'Imman Annachi', 'Robo Shankar', 'Vidyullekha Raman', 'Jasper', 'Ajay Rathnam', 'Jangiri Madhumitha', 'Raveena']",['Devi Sri Prasad'],['Chimbu Deven'],[],"['Shibu Thameens', 'P. T. Selvakumar', 'T Muthuraj']",new_subtitles/Puli/Puli.srt,
Thani Oruvan,ta,"['Action','Thriller','Crime']",28-08-2015,158,U,200000000,800000000,Blockbuster,"['Jayam Ravi', 'Arvind Swamy', 'Nayanthara', 'Vamsi Krishna', 'Ganesh Venkatraman', 'Nassar', 'Thambi Ramaiah', 'Harish Uthaman', 'Sricharan', 'Rahul Madhav', 'Mugdha Godse', 'Abhinaya', 'Nagineedu Vellanki', 'Anil Murali', 'Sanjana Singh', 'Saiju Kurup', 'Madhusudhan Rao', 'Jayaprakash', 'Junior Balaiah', 'Sriranjini', 'Maha Gandhi']","['HipHop Tamizha Adhi', 'HipHop Tamizha Jeeva']",['Mohan Raja'],"['D Suresh', 'A.N. Balakrishnan']","['Kalpathi S Aghoram', 'Kalpathi S Ganesh', 'Kalpathi S Suresh']",new_subtitles/Thani Oruvan/Thani Oruvan.srt,
Yennai Arindhaal,ta,"['Action','Thriller','Drama']",06-02-2015,169,UA,700000000,740000000,Above Average,"['Ajith Kumar', 'Trisha Krishnan', 'Anushka Shetty', 'Arun Vijay', 'Vivek', 'Daniel Balaji', 'Parvatii Nair', 'Nassar', 'Amit Bhargav', 'Anikha Surendran', 'Ashish Vidhyarthi', 'R. N. R. Manohar', 'Raja Simman', 'Aathma Patrick', 'Aditi Balan', 'George Vishnu', 'Mona Kakade']","['Dwarak Warrier', 'Harris Jayaraj', 'Hari Haran', 'Sachin Sudhakaran', 'Sankaran', 'Diluxshan']",['Gautham Vasudev Menon'],"['Thiagarajan Kumararaja', 'Sridhar Raghavan']","['A. M. Rathnam', 'S. Aishwarya']",new_subtitles/Yennai Arindhaal/Yennai Arindhaal.srt,
Vedalam,ta,"['Action','Drama']",10-11-2015,154,U,500000000,1500000000,Hit,"['Ajith Kumar', 'Shruti Haasan', 'Lakshmi Menon', 'Soori', 'Thambi Ramaiah', 'Ashwin Kakumanu', 'Rahul Dev', 'Aniket Chouhan', 'Vidyullekha Raman', 'Balasaravanan', 'Swaminathan', 'Rajendran', 'Mayilsamy', 'Appukutty', 'Yogi Babu', 'Kabir Duhan Singh', 'R. N. R. Manohar', 'Rajkumar', 'Sharmila Thapa', 'Monicka Siva']","['Anirudh Ravichander', 'Badshah']","['Siva', 'G. Boobalan']",['Viveka'],"['A. M. Rathnam', 'S. Aishwarya']",new_subtitles/Vedalam/Vedalam.srt,
Naanum Rowdy Dhaan,ta,"['Action','Comedy','Romance']",21-10-2015,145,UA,140000000,310000000,Hit,"['Vijay Sethupathi', 'Nayanthara', 'Balaji Patturaj', 'Radhika Sarathkumar', 'Anandaraj', 'Parthiban', 'N. Azhagamperumal', 'Rajendran', 'Mansoor Ali Khan', 'Anikha Surendran', 'Meenakshi', 'R. N. R. Manohar', 'Aathma Patrick', 'Pandian', 'Surya Vijay Sethupathi']","['Sean Roldan', 'Anirudh Ravichander']","['Vignesh Shivan', 'Nithin Simon']",[],[],new_subtitles/Naanum Rowdy Dhaan/Naanum Rowdy Dhaan.srt,
10 Endrathukulla,ta,"['Action','Adventure','Thriller']",21-10-2015,144,U,650000000,850000000,Hit,"['Vikram', 'Samantha Akkineni', 'Pasupathy Masilamani', 'Abhimanyu Singh', 'Manobala', 'Rahul Dev', 'Charmy Kaur', 'Ajay', 'Munishkanth', 'T.M. Karthik', 'Sunil Thapa', 'Imman Annachi', 'Saravana Subbiah', 'Sam Anderson', 'Sampoornesh Babu']","['D. Imman', 'Dhanush Nayanar']","['A.R. Murugadoss', 'S. D. Vijay Milton']",['S. D. Vijay Milton'],[],new_subtitles/10 Endrathukulla/10 Endrathukulla.srt,
Thanga Magan,ta,"['Drama','Action','Romance']",18-12-2015,121,U,220000000,350000000,Hit,"['Dhanush', 'Samantha Akkineni', 'Amy Jackson', 'Sathish', 'Radhika Sarathkumar', 'Jayaprakash', 'M. S. Bhaskar', 'Seetha', 'Udhayabanu Mageswaran', 'Adith Arun', 'Andrea Jeremiah', 'Shan']",['Anirudh Ravichander'],['R. Velraj'],[],['G.N. Anbu Chezhiyan'],new_subtitles/Thanga Magan/Thanga Magan.srt,
Darling,ta,"['Horror','Comedy']",15-01-2015,126,UA,120000000,390000000,Hit,"['Nikki Galrani', 'Karunas', 'Balasaravanan', 'Srushti Dange', 'Rajendran', 'Kalaiyarasan']","['G. V. Prakash Kumar', 'Arun Seenu']","['Maruthi Dasari', 'Sam Anton']","['Sam Anton', 'Na. Muthu Kumar']","['Allu Aravind', 'K. E. Gnanavelraja']",new_subtitles/Darling/Darling.srt,
Massu Engira Masilamani,ta,"['Action','Comedy','Horror']",29-05-2015,152,U,550000000,790000000,Hit,"['Suriya', 'Nayanthara', 'Pranitha Subhash', 'Premji Amaran', 'Parthiban', 'Samuthirakani', 'Karunas', 'Sriman', 'Vidyullekha Raman', 'Riyaz Khan', 'Sanjay Bharathi', 'Rethika Srinivas', 'Yuvina Parthavi', 'Brahmanandam', 'Daniel Annie Pope', 'Madhusudhan Rao', 'Badava Gopi', 'Ramya Subramanian', 'Arjai', 'Manobala', 'Sonia Bose Venkat', 'Shanmugasundaram', 'Rajendran', 'Aravind Akash', 'Charles Vinoth', 'Jayaprakash']","['Yuvan Shankar Raja', 'Vishnu Govind', 'Sree Sankar']","['Venkat Prabhu', 'Kannan DS']","['Madhan Karky', 'Viveka']",['K. E. Gnanavelraja'],new_subtitles/Massu Engira Masilamani/Massu Engira Masilamani.srt,
Thegidi,ta,"['Mystery','Thriller','Crime']",28-02-2014,116,U,27000000,100000000,Hit,"['Ashok Selvan', 'Janani Iyer', 'Jayaprakash', 'Kaali Venkat', 'Kavithalaya Krishnan', 'Rajan', 'Sai Prashanth', 'Rekha Suresh', 'Shalu', 'Asritha', 'Jayakumar', 'Pradeep K Vijayan']","['Nivas Prasanna', 'Vishnu Govind', 'Sree Sankar', 'Saindhavi Prakash']",['P. Ramesh'],"['P. Ramesh', 'Kabilan']",['C. V. Kumar'],new_subtitles/Thegidi/Thegidi.srt,
Jigarthanda ,ta,"['Action','Crime','Drama']",01-08-2014,171,UA,100000000,250000000,Blockbuster,"['Siddharth', 'Bobby Simha', 'Karunakaran', 'Vijay Sethupathi', 'Lakshmi Menon', 'Guru Somasundaram', 'Adukalam Naren', 'Nassar', 'Ramachandran Durairaj', 'Vinodhini Vaidyanathan', 'Bagavathi Perumal', 'Soundara Raja', 'Ambika', 'Thennavan', 'Delhi Ganesh', 'Bala Singh', 'Sangili Murugan', 'Ajay Rathnam', 'Aadukalam Murugadoss', 'Rajkumar', 'Jigarthanda Senthil', 'Gajaraj', 'Tiger Thangadurai']","['Sean Roldan', 'Santhosh Narayanan', 'Anthony Daasan', 'Vishnu Govind', 'Sree Sankar', 'Pradeep Kumar', 'Rita Thyagarajan', 'Meenakshi Iyer']",['Karthik Subbaraj'],['Muthamil'],"['S. Kathiresan', 'R P Balagopi', 'Aathish Hariharan', 'Jeyagar Viswanathan']",new_subtitles/Jigarthanda/Jigarthanda.srt,
Velaiyilla Pattathari,ta,"['Action','Drama','Comedy']",18-07-2014,133,U,80000000,530000000,Hit,"['Dhanush', 'Amala Paul', 'Saranya Ponvannan', 'Samuthirakani', 'Surbhi', 'Vivek', 'Cell Murugan', 'Hrishikesh', 'Amitash Pradhan', 'Meera Krishnan', 'Raveena Ravi']",['Anirudh Ravichander'],['R. Velraj'],[],"['S Vinodkumar', 'S P Chokkalingam', 'Kabilan Chellaiah']",new_subtitles/Velaiyilla Pattathari/Velaiyilla Pattathari.srt,
Anaamika,ta,['Thriller'],01-05-2014,145,UA,90000000,280000000,Hit,"['Nayanthara', 'Pasupathy Masilamani', 'Vaibhav Reddy', 'Harshvardhan Rane', 'Vinay Varma']",['M.M. Keeravaani'],['Sekhar Kammula'],"['Sekhar Kammula', 'Sai Prasad']",[],new_subtitles/Anaamika/Anaamika.srt,
Lingaa,ta,"['Action','Drama','Comedy']",12-12-2014,178,U,1300000000,1540000000,Flop,"['Rajinikanth', 'Anushka Shetty', 'Sonakshi Sinha', 'Santhanam', 'Karunakaran', 'Jagapati Babu', 'Dev Gill', 'Brahmanandam', 'Radha Ravi', 'Vijayakumar', 'Nizhalgal Ravi', 'R. Sundarrajan', 'Manobala', 'Ilavarasu', 'Ponvannan', 'Anu Mohan', 'Lauren J. Irwin', 'William Orendorff', 'Jayaprakash', 'Madhan Bob', 'Crane Manohar', 'Vasu Vikram', 'Ravi Mariya', 'Rajkamal']","['A. R. Rahman', 'Mano', 'S. P. Balasubramaniam', 'Srinivas', 'S. Sivakumar', 'Kannan Ganpat', 'Dinesh Kanagaratnam', 'Krishnan Subramanian', 'Haricharan', 'Neeti Mohan', 'Tanvi Shah', 'Anushri Saxena']",['K. S. Ravikumar'],"['Madhan Karky', 'Pon Kumaran', 'Vairamuthu']","['Rockline Venkatesh', 'Uzma Xina Kang', 'Dinesh Nair Mumbai', 'Rengarajan Jaiprakash']",new_subtitles/Lingaa/Lingaa.srt,
Cuckoo,ta,"['Romance','Drama']",21-03-2014,153,U,50000000,250000000,Hit,"['Dinesh Ravi', 'Malavika Nair', 'Aadukalam Murugadoss']","['Sean Roldan', 'Santhosh Narayanan', 'Anthony Daasan', 'Pradeep Kumar', 'Dhee']",['Raju Murugan'],['Raju Murugan'],[],new_subtitles/Cuckoo/Cuckoo.srt,
Aranmanai,ta,"['Horror','Comedy']",19-09-2014,161,UA,120000000,220000000,Hit,"['Hansika Motwani', 'Vinay Rai', 'Andrea Jeremiah', 'Raai Laxmi', 'Nithin Sathya', 'Santhanam', 'Kovai Sarala', 'Manobala', 'Saravanan', 'Kota Srinivasa Rao', 'Chitra Lakshmanan', 'Kadhal Thandapani', 'Swaminathan', 'Yogi Babu', 'Ganeshkar']","['Karthik Raja', 'Bharathwaj']",['Sundar C'],[],['D. Dinesh Karthik'],new_subtitles/Aranmanai/Aranmanai.srt,
Naan Sigappu Manithan,ta,"['Action','Thriller','Drama']",11-04-2014,153,UA,350000000,760000000,Hit,"['Vishal Krishna', 'Lakshmi Menon', 'Iniya', 'Saranya Ponvannan', 'Jayaprakash', 'Sunder Ramu', 'Jagan', 'Pyramid Natarajan', 'Rishi', 'Seenu', 'V. I. S. Jayapalan']","['G. V. Prakash Kumar', 'Gaana Bala', 'Dinesh Kanagaratnam', 'Saindhavi Prakash', 'Vandana Srinivasan', 'Megha']",['Thiru'],[],"['Ronnie Screwvala', 'Siddharth Roy Kapur', 'Amrita Pandey']",new_subtitles/Naan Sigappu Manithan/Naan Sigappu Manithan.srt,
Salim,ta,"['Action','Thriller']",29-08-2014,149,UA,57500000,90000000,Hit,"['Aksha Pardasany', 'R. N. R. Manohar', 'Arul Dass', 'Swaminathan', 'Azam Sheriff', 'Premji Amaran', 'P. V. Chandramouli', 'Sushmitha', 'Priya Asmitha']",['Vijay Antony'],['N. V. Nirmal Kumar'],[],"['Fathima Vijay Antony', 'M. S. Saravanan']",new_subtitles/Salim/Salim.srt,
Kaaviya Thalaivan,ta,"['Drama','History','Romance']",28-11-2014,150,U,200000000,740000000,Blockbuster,"['Prithviraj Sukumaran', 'Siddharth', 'Vedhika', 'Anaika Soti', 'Nassar', 'Thambi Ramaiah', 'Ponvannan', 'Babu Antony', 'Singampuli', 'Mansoor Ali Khan', 'Kuyili', 'Karikalan', 'Kottachi']",['A. R. Rahman'],['Vasanthabalan'],['Jeyamohan'],"['Varun Manian', 'S. Sashikanth']",new_subtitles/Kaaviya Thalaivan/Kaaviya Thalaivan.srt,
Sathuranga Vettai,ta,"['Thriller','Crime']",18-07-2014,149,U,50000000,240000000,Hit,"['Ishara Nair', 'Ponvannan', 'Ilavarasu', 'Piraisoodan', 'Dharani Vasudevan', 'Sathurangavettai Valavan', 'Ramachandran Durairaj', 'K. S. G. Venkatesh']",['Sean Roldan'],"['H. Vinoth', 'Sanjay Rawal']","['H. Vinoth', 'Muthamil']",[],new_subtitles/Sathuranga Vettai/Sathuranga Vettai.srt,
Pisaasu,ta,"['Drama','Horror','Mystery','Thriller']",19-12-2014,114,UA,20000000,80000000,Hit,"['Naga', 'Prayaga Martin', 'Radha Ravi', 'Harish Uthaman', 'Kalyani Natarajan', 'Kani Kusruti', 'Vinodhini Vaidyanathan', 'Rajkumar Pitchumani', 'Ashvath', 'Nimmy Raphael', 'Siddhanth', 'Samarth', 'A. Dinesh Kumar', 'Amudhan', 'Supergood Subramani', 'Vincent Arul']",['Arrol Corelli'],"['Mysskin', 'Bala']",['Tamizhachi Thangapandian'],['R S Venkat'],new_subtitles/Pisaasu/Pisaasu.srt,
Aaha Kalyanam,ta,"['Romance','Comedy']",21-02-2014,142,UA,100000000,435000000,Hit,"['Nani', 'Vaani Kapoor', 'Karthik Nagarajan', 'Badava Gopi', 'M. J. Sriram', 'Simran', 'Krishnakumar Ramakumar']","['Dharan Kumar', 'Usha Uthup', 'Vijay Rathinam', 'Tapas Nayak', 'Ramji Soma']","['Maneesh Sharma', 'A. Gokul Krishna', 'Ganesh Karthik']","['Habib Faisal', 'A. Gokul Krishna', 'Rajiv Rajaraman']","['Aditya Chopra', 'Aashish Singh']",new_subtitles/Aaha Kalyanam/Aaha Kalyanam.srt,
Madha Yaanai Koottam,ta,"['Thriller','Drama']",25-12-2013,130,UA,50000000,150000000,Hit,"['Kathir', 'Oviya Helen', 'Vela Ramamoorthy', 'Viji Chandrasekhar', 'Muruganji', 'Sreejith Ravi', 'P. Gopalakrishnan', 'Virumandi', 'Kalaiyarasan', 'Jenish', 'Ilavarasu', 'Anju Prabhakar', 'Theni Mahalakshmi', 'Vaigai Siva Vijay']","['G. V. Prakash Kumar', 'N. R. Raghunanthan']",['Sugumar'],['Sugumar'],['N. P. K. S. Logu'],new_subtitles/Madha Yaanai Koottam/Madha Yaanai Koottam.srt,
Ethir Neechal ,ta,"['Sport','Comedy','Romance']",01-05-2013,122,U,90000000,400000000,Hit,"['Sivakarthikeyan', 'Priya Anand', 'Nandita Swetha', 'Jayaprakash', 'Ravi Prakash', 'Sathish', 'Surekha Vani', 'Suza Kumar', 'Manobala', 'Madhan Bob', 'Dhanush', 'Nayanthara', 'Balaji Patturaj', 'Dinesh Ravi']",['Anirudh Ravichander'],['R. S. Durai Senthilkumar'],['R. S. Durai Senthilkumar'],[],new_subtitles/Ethir Neechal/Ethir Neechal.srt,
David,ta,"['Action','Crime','Drama']",01-02-2013,118,UA,70000000,38100000,Flop,"['David Bowie', 'Tony Visconti', 'Nile Rodgers', 'Robert Fripp']",[],['Francis Whately'],[],[],new_subtitles/David/David.srt,
Kadal,ta,"['Crime','Drama']",01-02-2013,165,U,150000000,170000000,Flop,"['Gautham Karthik', 'Thulasi Nair', 'Arjun Sarja', 'Arvind Swamy', 'Ponvannan', 'Lakshmi Manchu', 'Guru Somasundaram', 'Kalairani', 'Vinodhini Vaidyanathan', 'Singampuli', 'Munishkanth', 'Mithu Chakrabarty', 'Senthikumari']","['A. R. Rahman', 'Vijay Yesudas', 'Kannan Ganpat', 'Sudipto Mukhopadhyay', 'Tapas Nayak', 'Dinesh Kanagaratnam', 'Krishnan Subramanian', 'Shakthisree Gopalan', 'Abhay Jodhpurkar', 'Haricharan', 'Harini', 'Chinmayi Sripaada', 'Sid Sriram', 'Tanvi Shah', 'Maria Roe Vincent', 'Natalie Di Luccio']","['Mani Ratnam', 'Rajiv Menon']","['Madhan Karky', 'Jeyamohan', 'Vairamuthu', 'K. M. Sarjun']",['A Manohar Prasad'],new_subtitles/Kadal/Kadal.srt,
Idharkuthane Aasaipattai Balakumara,ta,['Comedy'],02-10-2013,136,U,40000000,100000000,Hit,"['Vijay Sethupathi', 'Ashwin Kakumanu', 'Nandita Swetha', 'Pasupathy Masilamani', 'Soori', 'Swathi Reddy', 'Robo Shankar', 'Jangiri Madhumitha', 'Rajendran', 'Livingston', 'Pattimandram Raja', 'M. S. Bhaskar', 'Daniel Annie Pope']",['Siddarth Vippin'],['Gokul'],['Gokul'],"['V. S. Rajkumar', 'J. Sathish Kumar']",new_subtitles/Idharkuthane Aasaipattai Balakumara/Idharkuthane Aasaipattai Balakumara.srt,
